sku,upc,name,brand,category,price,list_price,currency,discount_percentage,available,stock,image_url,product_url,store,description,rating,reviews_count,size,scraped_at
3881165,000038811654,Kit Travel Essentials  2 De 90ml y 2 de 100ml Verde 4 Piezas,Essential,Higiene Personal,26.84,26.84,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56291473/7501153852131_00.jpg?v=638960441909270000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/kit-travel-essentials-2-de-90ml-y-2-de-100ml-verde-4-piezas-3881165/p,Chedraui,"Mini Essentials trae para ti este practico kit de botellas en materiales de alta resistencia y gran durabilidad. <div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etique",4.1,352,,2025-11-18T17:15:21.167745
3881162,000038811623,Kit Travel Essentials Combinado Morado  5 Piezas,Essential,Higiene Personal,28.88,28.88,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56291472/7501153852117_00.jpg?v=638960441903770000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/kit-travel-essentials-combinado-morado-5-piezas-3881162/p,Chedraui,"Travel Essentiasl tiene para ti este practico kit de botellas de viaje elaborado en plástico de alta resistencia y gran durabilidad. <div><br><b>Las imágenes del producto son únicamente de referencia,",4.3,31,,2025-11-18T17:15:21.167751
3877125,000038771255,Desodorante Dove VitaminCare+ Rose & Raspberry Barra 73g,Dove,Higiene Personal,139.0,139.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57252591/79400509048_00.jpg?v=638972955015430000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/desodorante-dove-vitamincare-rose--raspberry-barra-73g-3877125/p,Chedraui,"Desodorante Dove VitaminCare+ Rose & Raspberry Barra 73g.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden ca",3.8,430,,2025-11-18T17:15:21.167756
3877097,000038770975,Desodorante Antitranspirante en Aerosol Lady Speed Stick Active Fresh 113g,Speed Stick,Higiene Personal,69.0,69.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/56597629/7509546650654_00.jpg?v=638962645763130000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/desodorante-antitranspirante-en-aerosol-lady-speed-stick-active-fresh-113g-3877097/p,Chedraui,"El desodorante para mujer  Lady Speed Stick Powder Fresh 0% alcohol te ofrece una protección confiable que regula el sudor, el mal olor en las axilas y con su nueva Tecnología Termo Activada que se ac",4.3,249,,2025-11-18T17:15:21.167762
3868775,000038687754,Set Loción London Royal Steel Caballero 2 Piezas,Royal,Higiene Personal,168.0,168.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58725809/7502258448847_00.jpg?v=638990976428100000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/set-locion-london-royal-steel-caballero-2-piezas-3868775/p,Chedraui,"Set Loción London Royal Steel Caballero 2 Piezas.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/",4.2,490,,2025-11-18T17:15:21.167768
3868773,000038687730,Set Loción London Royal Ocean Caballero 2 Piezas,Royal,Higiene Personal,168.0,168.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58725826/7502258448854_00.jpg?v=638990976468870000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/set-locion-london-royal-ocean-caballero-2-piezas-3868773/p,Chedraui,"Set Loción London Royal Ocean Caballero 2 Piezas.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/",5.0,205,,2025-11-18T17:15:21.167773
3865475,000038654756,Toallitas Húmedas Lactacyd Cuidado Íntimo 20 Piezas,Lactacyd,Higiene Personal,55.0,55.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58723283/7502250342471_00.jpg?v=638990969511470000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/toallitas-humedas-lactacyd-cuidado-intimo-20-piezas-3865475/p,Chedraui,"Toallitas Lactacyd Húmedas 20 Piezas.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin",3.5,445,,2025-11-18T17:15:21.167779
3848270,000038482700,Papel Higiénico Regio Rinde + 12 Rollos más 1 rollo de Toallas de Papel,Regio,Higiene Personal,104.0,104.0,MXN,0,True,10,https://chedrauimx.vteximg.com.br/arquivos/ids/57806596/7501036626941_00.jpg?v=638979183456570000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/papel-higienico-regio-rinde--12-rollos-mas-1-rollo-de-toallas-de-papel-3848270/p,Chedraui,"Papel Higiénico Regio Rinde + Nat 12 Rollos.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o var",4.8,11,,2025-11-18T17:15:21.167784
3866438,000038664380,Papel Higiénico Regio Expert 9 Rollos,Regio,Higiene Personal,0.0,0.0,MXN,0,False,0,https://chedrauimx.vteximg.com.br/arquivos/ids/57814176/7501036627269_00.jpg?v=638979200798730000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/papel-higienico-regio-expert-9-rollos-3866438/p,Chedraui,"Papel Higiénico Regio Expert 9 Rollos.<div><br><b>Las imágenes del producto son únicamente de referencia, el diseño de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar si",4.2,296,,2025-11-18T17:15:21.167790
3708618,750125367671,Espinacas Selecto Brand Congeladas 500g,Selecto Brand,Congelados,36.5,36.5,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57615041/7501253676712_00.jpg?v=638978708882000000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/espinacas-selecto-brand-congeladas-500g-3708618/p,Chedraui,"Espinacas Selecto Brand Congeladas 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o varia",3.9,459,,2025-11-18T17:15:23.637343
3666797,000036667970,Ejotes Selecto Brand Congelados 500g,Selecto Brand,Congelados,35.0,35.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57642893/7501253673353_00.jpg?v=638978776163800000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/ejotes-selecto-brand-congelados-500g-3666797/p,Chedraui,"Ejotes Selecto Brand Congelados 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar s",3.5,294,,2025-11-18T17:15:23.637368
3228554,000032285543,Floretes de Brócoli Selecto Brand Congelados 500g,Selecto Brand,Congelados,35.0,35.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57637780/7501253650712_00.jpg?v=638978764946470000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/floretes-de-brocoli-selecto-brand-congelados-500g-3228554/p,Chedraui,"Floretes de Brócoli Selecto Brand Congelados 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar",4.0,63,,2025-11-18T17:15:23.637378
3666796,000036667963,Chicharos Selecto Brand Congelados 500g,Selecto Brand,Congelados,48.5,48.5,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57642896/7501253673346_00.jpg?v=638978776175030000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/chicharos-selecto-brand-congelados-500g-3666796/p,Chedraui,"Chicharos Selecto Brand Congelados 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o varia",4.5,275,,2025-11-18T17:15:23.637385
3485320,000034853207,Mango en Cubos Congelados Selecto 500g,Selecto Brand,Congelados,56.0,56.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57691725/7501253665785_00.jpg?v=638978903678670000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/mango-en-cubos-congelados-selecto-500g-3485320/p,Chedraui,"Cubos de mango listos para comer, solo falta abrir la bolsa para disfrutar su delicioso sabor. Puedes agregar el chile en polvo de tu preferencia si te gusta disfrutar esta combinación tan fascinante.",4.6,384,,2025-11-18T17:15:23.637391
3122007,000031220071,Waffle Eggo Homestyle 349g,Kellogg's,Congelados,89.0,89.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57653442/38000226380_00.jpg?v=638978803443630000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffle-eggo-homestyle-349g-3122007/p,Chedraui,"Eggo waffle homestyle
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo aviso",4.6,497,,2025-11-18T17:15:23.637398
3228553,000032285536,Granos de Elote Selecto Brand Congelados 500g,Selecto Brand,Congelados,51.0,51.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57706641/7501253650736_00.jpg?v=638978940224970000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/granos-de-elote-selecto-brand-congelados-500g-3228553/p,Chedraui,"Granos de Elote Selecto Brand Congelados 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o",4.3,259,,2025-11-18T17:15:23.637404
3101054,000031010542,Chícharo La Huerta 500g,La Huerta,Congelados,63.5,63.5,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58424715/7501047902706_00.jpg?v=638986042017830000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/chicharo-la-huerta-500g-3101054/p,Chedraui,"Chícharo La Huerta 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo avi",4.1,42,,2025-11-18T17:15:23.637410
3101045,000031010450,Ejote La Huerta 500g,La Huerta,Congelados,47.0,47.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/58424710/7501047902560_00.jpg?v=638986042004300000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/ejote-la-huerta-500g-3101045/p,Chedraui,"Ejote La Huerta 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo aviso.",4.7,125,,2025-11-18T17:15:23.637416
3705397,000037053970,Espárragos Vima Congelados 450g,Vima,Congelados,118.0,118.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58686381/8436017439090_00.jpg?v=638990881974930000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/esparragos-vima-congelados-450g-3705397/p,Chedraui,"Espárragos Verdes Congelados 450g.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin",4.7,451,,2025-11-18T17:15:23.637422
3664756,750630641604,Paleta Helada Magnum Almendras 3x90ml,Magnum,Congelados,109.0,119.0,MXN,8.4,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57795017/7506306416048_00.jpg?v=638979156728970000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-helada-magnum-almendras-3x90ml-3664756/p,Chedraui,Descubre la sublime combinación del helado sabor vainilla exquisitamente cubierto con chocolate y trocitos de almendras en nuestra Paleta Helada Magnum Almendras y déjate llevar por el placer indescri,4.6,53,,2025-11-18T17:15:23.637428
3793480,000037934804,Boneless Pilgrims Naturales 600 gr,Pilgrim's,Congelados,175.0,175.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57560836/7502004716091_00.jpg?v=638978005439500000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/boneless-pilgrims-naturales-600-gr-3793480/p,Chedraui,"Boneless Pilgrims Naturales 600 gr
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin",4.4,370,,2025-11-18T17:15:23.637435
3736843,000037368432,Waffles First Street MoraAzul 349 g,First Street,Congelados,80.0,80.0,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57841859/41512105067_00.jpg?v=638979563529670000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffles-first-street-moraazul-349-g-3736843/p,Chedraui,"Waffles First Street MoraAzul 349 g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar si",4.8,398,,2025-11-18T17:15:23.637441
3736842,000037368425,Waffles First Street Estilo Casero 350g,First Street,Congelados,80.0,80.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58708060/41512105043_00.jpg?v=638990936673370000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffles-first-street-estilo-casero-350g-3736842/p,Chedraui,"Waffles Estilo Casero con 10 piezas.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar s",4.0,397,,2025-11-18T17:15:23.637448
3705422,000037054229,Chícharo Vima Congelados 450g,Vima,Congelados,55.0,55.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57672571/8436017439076_00.jpg?v=638978853468730000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/chicharo-vima-congelados-450g-3705422/p,Chedraui,"Chícharo Vima Congelados 450g.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin pre",4.9,291,,2025-11-18T17:15:23.637453
3695154,750125367457,Mezcla Primavera Selecto Brand Congelada 500g,Selecto Brand,Congelados,45.5,45.5,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57750674/7501253674572_00.jpg?v=638979050848170000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/mezcla-primavera-selecto-brand-congelada-500g-3695154/p,Chedraui,"Mezcla Primavera Selecto Brand Congelada 500g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o",4.2,94,,2025-11-18T17:15:23.637457
3759558,000037595586,Waffles Eggo Homestyle Mini 309g,Eggo,Congelados,98.0,115.5,MXN,15.15,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57842494/38000017148_00.jpg?v=638979564985500000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffles-eggo-homestyle-mini-309g-3759558/p,Chedraui,"Waffles Mini con sabor a maple.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin pr",3.5,147,,2025-11-18T17:15:23.637464
3731291,000037312916,Paleta Helada Magnum Chocolate Blanco y Almendras Multi Pack con 6 Piezas de 55ml,Magnum,Congelados,175.0,192.0,MXN,8.85,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57841704/7506306416901_00.jpg?v=638979563119830000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-helada-magnum-chocolate-blanco-y-almendras-multi-pack-con-6-piezas-de-55ml-3731291/p,Chedraui,Descubre la sublime combinación del helado sabor vainilla exquisitamente cubierto con chocolate blanco y trocitos de almendras de nuestra Paleta Helada Magnum Mini Almendras Chocolate Blanco y déjate ,3.8,109,,2025-11-18T17:15:23.637471
3705423,000037054236,Ejote Cortado Vima Congelado 450g,Vima,Congelados,40.5,40.5,MXN,0,True,99999,https://chedrauimx.vteximg.com.br/arquivos/ids/57615394/8436017439069_00.jpg?v=638978709822730000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/ejote-cortado-vima-congelado-450g-3705423/p,Chedraui,"Ejote Cortado Vima Congelado 450 gr
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar si",4.1,466,,2025-11-18T17:15:23.637477
3130046,000031300469,Waffle Eggo Buttermilk 349g,Kellogg's,Congelados,108.0,108.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57664667/38000402906_00.jpg?v=638978831792130000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffle-eggo-buttermilk-349g-3130046/p,Chedraui,"Eggo waffle buttermilk
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo avis",3.7,262,,2025-11-18T17:15:23.637484
3128644,000031286442,Waffle Eggo Mini Chocolate 349g,Kellogg's,Congelados,109.0,109.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57653768/38000405006_00.jpg?v=638978803832000000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/waffle-eggo-mini-chocolate-349g-3128644/p,Chedraui,"Eggo waffle mini chocolate
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo ",3.6,32,,2025-11-18T17:15:23.637490
3796133,000037961336,Boneless Honey-BBQ Tyson 600g,Tyson,Congelados,220.0,220.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57844031/7501100699031_00.jpg?v=638979567994900000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/boneless-honey-bbq-tyson-600g-3796133/p,Chedraui,"Boneless Honey-BBQ Tyson 600g

<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin pre",4.5,364,,2025-11-18T17:15:23.637496
3826869,000038268694,Pancakes First Street 12 Piezas,First Street,Congelados,79.9,79.9,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57796635/41512105104_00.jpg?v=638979160256130000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pancakes-first-street-12-piezas-3826869/p,Chedraui,"Pancakes First Street 12 Piezas
<lt/>div<gt/><lt/>br<gt/><lt/>b<gt/>Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden ca",4.4,274,,2025-11-18T17:15:23.637501
3722713,787325200840,Mochi Bubbies Triple Chocolate 210g,Bubbies Mochi,Congelados,169.0,169.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57750568/787325200840_00.jpg?v=638979050489600000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/mochi-bubbies-triple-chocolate-210g-3722713/p,Chedraui,"Mochi Bubbies Triple Chocolate 210g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar si",4.3,431,,2025-11-18T17:15:23.637505
3432020,000034320204,Muffins Originales de Trigo Entero Ezekiel Congelado 454g,Ezekiel,Congelados,218.0,226.0,MXN,3.54,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57654978/73472001196_00.jpg?v=638978807289030000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/muffins-originales-de-trigo-entero-ezekiel-congelado-454g-3432020/p,Chedraui,"Muffins originales de trigo entero  marca ezekiel (Food For Life) tipo congelado 454g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L",4.8,472,,2025-11-18T17:15:23.637511
3257817,000032578171,Pechuga Tyson Boneless 600g,Tyson,Congelados,229.0,229.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57652707/7501100696849_00.jpg?v=638978801424630000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pechuga-tyson-boneless-600g-3257817/p,Chedraui,"Trocitos de pechuga de pollo sabor buffalo, totalmente cocinados
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc)",3.9,185,,2025-11-18T17:15:23.637517
3839765,750166861973,Cheesecake sabor Baileys Jon Donaire 1Kg,Productos Frescos,Congelados,295.0,295.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58062455/7501668619731_00.jpg?v=638980757411100000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/cheesecake-sabor-baileys-jon-donaire-1kg-3839765/p,Chedraui,"Cheesecake sabor Baileys Jon Donaire 1Kg
<lt/>div<gt/><lt/>br<gt/><lt/>b<gt/>Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) ",4.7,397,,2025-11-18T17:15:23.637522
3835351,000038353512,Pastel Selecto Brand sabor Chocolate 800g,Selecto Brand,Congelados,240.0,240.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/58061210/7501253686483_00.jpg?v=638980754417730000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pastel-selecto-brand-sabor-chocolate-800g-3835351/p,Chedraui,"Pastel Selecto Brand sabor Chocolate 800g
<lt/>div<gt/><lt/>br<gt/><lt/>b<gt/>Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc)",4.2,437,,2025-11-18T17:15:23.637528
3835350,750125368649,Pay de Queso con galleta sabor Chocolate Selecto Brand 750g,Selecto Brand,Congelados,225.0,225.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57849062/7501253686490_00.jpg?v=638979577525300000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pay-de-queso-con-galleta-sabor-chocolate-selecto-brand-750g-3835350/p,Chedraui,"Pay de Queso con galleta sabor Chocolate Selecto Brand 750g
<lt/>div<gt/><lt/>br<gt/><lt/>b<gt/>Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, K",4.5,317,,2025-11-18T17:15:23.637531
3798774,750639020258,Paleta Nestlé Mix Chocolate 6 Piezas 318g,Nestlé,Congelados,135.0,135.0,MXN,0,True,1,https://chedrauimx.vteximg.com.br/arquivos/ids/57780795/7506390202589_00.jpg?v=638979122810830000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-nestle-mix-chocolate-6-piezas-318g-3798774/p,Chedraui,"Paleta Nestlé Mix Chocolate 6 Piezas.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar ",3.5,169,,2025-11-18T17:15:23.637535
3785605,000037856052,Paleta Holanda Moonligth 90ml,Holanda,Congelados,120.0,120.0,MXN,0,True,10,https://chedrauimx.vteximg.com.br/arquivos/ids/58050807/7506306417526_00.jpg?v=638980719623670000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/paleta-holanda-moonligth-90ml-3785605/p,Chedraui,"Paleta de grasa vegetal sabor palomitas y caramelo, cubierta de chocolate con leche y trozos de palomitas acarameladas, con 3 piezas.
<div><br><b>*Las imágenes del producto son únicamente de referenci",4.8,496,,2025-11-18T17:15:23.637541
3764027,750125367673,Pay Queso con Zarzamora Selecto 850g,Selecto Brand,Congelados,225.0,225.0,MXN,0,True,10,https://chedrauimx.vteximg.com.br/arquivos/ids/57764566/7501253676736_00.jpg?v=638979084664730000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pay-queso-con-zarzamora-selecto-850g-3764027/p,Chedraui,"Pay Queso con Zarzamora Selecto.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin p",4.5,8,,2025-11-18T17:15:23.637545
3764026,000037640262,Pay Limón Congelado Selecto 750g,Selecto Brand,Congelados,210.0,210.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57764564/7501253676729_00.jpg?v=638979084658170000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/pay-limon-congelado-selecto-750g-3764026/p,Chedraui,"Pay Limón Congelado Selecto.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previ",3.9,68,,2025-11-18T17:15:23.637550
3722712,000037227128,Mochi Bubbies Fruta de la Pasión 210g,Bubbies Mochi,Congelados,169.0,169.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57750562/787325200932_00.jpg?v=638979050472570000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/mochi-bubbies-fruta-de-la-pasion-210g-3722712/p,Chedraui,"Mochi Bubbies Fruta de la Pasión 210g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar ",3.5,489,,2025-11-18T17:15:23.637556
3722711,000037227111,Mochi Bubbies Mango 210g,Bubbies Mochi,Congelados,169.0,169.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57750584/787325200635_00.jpg?v=638979050550830000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/mochi-bubbies-mango-210g-3722711/p,Chedraui,"Mochi Bubbies Mango 210g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo av",5.0,236,,2025-11-18T17:15:23.637562
3722710,000037227104,Mochi Bubbies Fresa 210g,Bubbies Mochi,Congelados,169.0,169.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57750587/787325200734_00.jpg?v=638979050557700000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/mochi-bubbies-fresa-210g-3722710/p,Chedraui,"Mochi Bubbies Fresa 210g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin previo av",3.6,90,,2025-11-18T17:15:23.637568
3705425,843601743908,Granos de Elote Vima Congelados 450g,Vima,Congelados,49.0,49.0,MXN,0,True,100,https://chedrauimx.vteximg.com.br/arquivos/ids/57672582/8436017439083_00.jpg?v=638978853498670000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/granos-de-elote-vima-congelados-450g-3705425/p,Chedraui,"Granos de Elote Dulce Congelados 450g.
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar",4.1,351,,2025-11-18T17:15:23.637572
3677406,000036774067,Panque de Orno con Zanahoria 320g,De Orno,Congelados,109.0,109.0,MXN,0,True,10,https://chedrauimx.vteximg.com.br/arquivos/ids/58693145/7503030127042_00.jpg?v=638990899542070000,https://www.chedraui.com.mxhttps://www.chedraui.com.mx/panque-de-orno-con-zanahoria-320g-3677406/p,Chedraui,"Panque De Orno con Zanahoria 320g
<div><br><b>*Las imágenes del producto son únicamente de referencia, el diseños de etiquetas y el contenido (ml, L, Kg, g, piezas, etc) pueden cambiar y/o variar sin ",4.8,153,,2025-11-18T17:15:23.637579
